2.1947092487295086,1.9455596325135232
1.7539179268249956,1.5992788493170793
1.9219879983501673,1.559873194812473
2.4179446876538155,1.6437207042376847
2.0694477067485337,1.935577624210606
1.9923568612061744,1.6101154199898744
1.7763701823986526,1.3687423079027061
2.620458633541295,1.420434888793159
2.22178119781038,1.3892666015933721
2.524977094798229,1.6640882971622917
1.8569681078596785,1.584142112041194
2.553062171020905,1.4029528595491434
2.1114315042796874,1.3773058315308697
2.606985233665891,1.4424150166410898
2.4051908954238814,1.6849154159971185
2.1412355777472754,1.6133572669779226
2.2845037355194715,1.3962783270017791
2.124204017111618,1.4141518779810072
2.3737182692430316,1.4498013105782814
1.8562908978088735,1.6814306148809786
2.1486833784659236,2.0293324179306924
1.839436129578151,1.5741329650415807
2.042403274673449,1.6677256556727145
1.6799464189436986,1.6502517667955345
2.178165489609103,2.0185920354375084
