1.0526033344112258,1.9826600543293225
1.6326838657250515,1.6101914421181516
1.6862337624224388,1.595939876551114
1.969159495127093,1.617966832918525
2.4631185672115787,1.9036223980255411
1.7095201746857593,1.5667476900656
1.3468957541521192,1.3889244272706545
2.2038068990259108,1.3939592987867122
2.297051467777468,1.3524256197339553
2.497660049152635,1.5927039236301432
1.8935579220704317,1.5756521147335922
2.2031229400987766,1.404550619958021
2.2065812056989014,1.3570327251096697
2.5602176633952065,1.3879320528003538
2.47096771345134,1.6037611845418098
1.9817313734814432,1.6062727356630566
2.1849255769205103,1.3714864394787736
2.4803996101549366,1.4216229331264096
2.590154267782558,1.4032204933365855
2.563801687239682,1.5953312839027072
2.0545993110162786,1.9364904796462759
2.3477368403689427,1.6786481822341515
2.27655125806844,1.5782340564991397
2.4620945753902466,1.5855839640420069
2.939465921196529,2.0272000708332634
