2.2057676721361763,1.96841477372492
1.658541358083305,1.6317384270906143
1.8976589858733908,1.5772822512619438
2.2079928848284114,1.629201492626398
2.151926179705753,1.914241569764292
2.0398998570941997,1.67940653238537
1.7870444356864603,1.3877645593559875
2.491932874440574,1.4184749024085233
2.1365954786467465,1.3818715175342073
2.494560696977533,1.6665249082263611
2.1279580860894627,1.632002863956937
2.6790992308888253,1.41295318352208
2.109410555268225,1.3752521134686084
2.6795602775509204,1.4516307571793694
2.3845228420855404,1.6757718225316567
2.2771495015197343,1.6521136655790534
2.398745994811155,1.4187018939971583
2.2730094657740563,1.4069010843034566
2.35492876536313,1.420350575582929
2.2185956450263924,1.6481342797845762
2.57883582140954,2.09708252208962
1.9498363515404342,1.5805050984543685
2.219919140974998,1.6236195618751956
2.030316001264811,1.616885509888248
2.4864290325900393,1.9645572377254206
